,kod,year_month,kolichestvo,summa
3373,00004350,2023-04,2.0,256.11
3374,00004350,2023-06,5.0,483.0
3375,00004350,2024-05,5.0,621.05
3376,00004351,2023-04,2.0,0.0
3377,00004351,2023-05,2.0,0.0
3378,00004351,2023-11,2.0,0.0
3379,00004351,2024-02,2.0,0.0
3380,00004351,2024-04,1.0,0.0
3381,00004352,2023-04,2.0,982.0
3382,00004353,2023-04,2.0,0.0
3383,00004353,2024-05,2.0,0.0
3384,00004354,2023-04,6.0,738.06
3388,00004358,2023-04,1.0,158.0
3389,00004358,2023-06,1.0,158.0
3390,00004358,2023-08,1.0,173.0
3391,00004358,2023-11,1.0,175.0
3392,00004358,2024-06,1.0,178.26
3393,00004359,2023-04,2.0,554.0
3394,00004359,2023-06,1.0,277.0
3395,00004359,2024-06,1.0,328.0
3396,00004359,2024-09,2.0,680.0
3401,00004364,2023-04,1.0,0.0
3402,00004364,2023-06,1.0,0.0
3403,00004364,2023-09,1.0,0.0
3404,00004364,2024-04,3.0,0.0
3405,00004365,2023-04,1.0,328.96
3406,00004365,2023-05,3.0,986.8799999999999
3407,00004365,2023-06,5.0,1644.8
3408,00004365,2023-11,2.0,870.42
3414,00004370,2023-10,1.0,0.0
3420,00004376,2023-04,4.0,1247.0
3421,00004376,2024-08,4.0,1409.68
3425,00004380,2023-04,1.0,0.0
3426,00004380,2024-04,1.0,0.0
3427,00004381,2023-04,1.0,300.29
3428,00004381,2023-06,2.0,655.18
3429,00004381,2023-07,1.0,327.59
3430,00004381,2023-08,1.0,338.7
3431,00004381,2023-09,1.0,279.05
3432,00004381,2023-10,2.0,572.06
3433,00004381,2023-11,2.0,538.22
3440,00004388,2023-04,2.0,0.0
3441,00004388,2023-11,1.0,0.0
3442,00004388,2024-06,1.0,0.0
3443,00004388,2024-07,2.0,0.0
3445,00004390,2023-04,2.0,476.92
3446,00004390,2023-05,1.0,234.45
3448,00004392,2023-04,1.0,190.72
3449,00004392,2023-06,1.0,197.3
3450,00004392,2023-08,1.0,210.3
3451,00004392,2024-04,1.0,158.2
3452,00004392,2024-06,1.0,166.96
3454,00004394,2023-04,2.0,0.0
3455,00004394,2023-07,2.0,0.0
3460,00004400,2023-04,2.0,0.0
3461,00004400,2023-08,1.0,0.0
3462,00004400,2023-10,2.0,0.0
3463,00004400,2024-02,2.0,0.0
3477,00004409,2023-06,3.0,2686.37
3478,00004409,2023-07,2.0,1785.76
3479,00004409,2024-05,1.0,724.64
3488,00004417,2023-04,10.0,150.0
3489,00004417,2024-02,20.0,100.0
3490,00004418,2023-04,20.0,1497.6
3491,00004418,2023-08,8.0,791.2
3492,00004418,2023-10,2.0,244.0
3493,00004419,2023-04,1.0,676.99
3494,00004419,2023-11,1.0,806.4
3501,00004426,2023-04,1.0,50.0
3502,00004426,2023-05,4.0,66.64
3505,00004429,2023-04,8.0,1216.0
3507,00004431,2023-05,1.0,0.0
3508,00004431,2023-06,1.0,0.0
3509,00004431,2024-03,1.0,0.0
3510,00004432,2023-04,1.0,0.0
3511,00004432,2024-10,1.0,0.0
3512,00004433,2023-04,4.0,2684.0
3513,00004433,2023-10,4.0,3260.4
3514,00004433,2023-11,4.0,2826.12
3515,00004433,2023-12,7.0,4524.4
3516,00004433,2024-07,1.0,868.0
3517,00004433,2024-08,9.0,7812.0
3519,00004435,2023-04,2.0,110.0
3520,00004435,2024-05,2.0,134.0
3521,00004436,2023-04,2.0,406.2
3522,00004436,2023-05,2.0,399.36
3523,00004436,2023-07,5.0,1184.75
3524,00004436,2024-06,3.0,1690.43
3528,00004439,2023-04,1.0,0.0
3529,00004439,2023-05,1.0,0.0
3530,00004439,2023-08,1.0,0.0
3531,00004440,2023-04,2.0,1762.9
3534,00004443,2023-04,4.0,1340.08
3535,00004443,2023-05,8.0,1851.76
3536,00004443,2024-02,4.0,831.8
3537,00004443,2024-08,4.0,856.0
3538,00004443,2024-09,8.0,1872.48
3539,00004444,2023-05,1.0,0.0
3540,00004444,2024-02,1.0,0.0
3541,00004444,2024-06,1.0,0.0
3542,00004445,2023-04,1.0,0.0
3543,00004445,2023-05,1.0,0.0
3544,00004445,2023-11,1.0,0.0
3545,00004445,2023-12,2.0,0.0
3546,00004445,2024-06,1.0,0.0
3547,00004445,2024-09,1.0,0.0
3548,00004445,2024-10,2.0,0.0
3549,00004446,2023-04,2.0,0.0
3552,00004449,2023-04,1.0,0.0
3553,00004450,2023-04,1.0,0.0
3555,00004452,2023-04,1.0,0.0
3556,00004453,2023-04,1.0,0.0
3557,00004453,2023-11,1.0,0.0
3558,00004453,2024-03,1.0,0.0
3559,00004454,2023-04,1.0,0.0
3560,00004454,2023-11,1.0,0.0
3561,00004454,2024-04,1.0,0.0
3562,00004455,2023-04,12.0,156.0
3563,00004456,2023-04,1.0,0.0
3564,00004456,2023-11,1.0,0.0
3565,00004456,2024-02,1.0,0.0
3566,00004456,2024-07,1.0,0.0
3567,00004457,2023-04,1.0,0.0
3568,00004457,2024-01,1.0,0.0
3570,00004459,2023-04,1.0,134.64
3571,00004459,2023-06,2.0,257.6
3572,00004459,2023-08,3.0,406.77
3573,00004459,2023-10,4.0,542.8
3574,00004459,2023-11,3.0,412.47
3575,00004459,2023-12,4.0,549.96
3576,00004459,2024-04,10.0,1402.4
3577,00004459,2024-09,5.0,701.5999999999999
3578,00004460,2023-04,2.0,0.0
3579,00004460,2023-05,2.0,0.0
3580,00004460,2023-07,4.0,0.0
3581,00004460,2023-08,6.0,0.0
3582,00004460,2024-06,6.0,0.0
3583,00004460,2024-08,6.0,0.0
3584,00004460,2024-09,6.0,0.0
3591,00004465,2023-04,1.0,301.74
3593,00004467,2023-04,1.0,0.0
3594,00004467,2023-05,1.0,0.0
3595,00004467,2023-11,1.0,0.0
3596,00004467,2023-12,2.0,0.0
3597,00004467,2024-03,2.0,0.0
3598,00004467,2024-08,2.0,0.0
3599,00004467,2024-10,2.0,0.0
3600,00004468,2023-04,1.0,0.0
3601,00004469,2023-04,1.0,925.0
3602,00004469,2023-05,6.0,4230.67
3603,00004469,2024-05,1.0,726.01
3604,00004469,2024-07,3.0,2291.64
3605,00004469,2024-09,2.0,1545.84
3607,00004471,2023-05,2.0,0.0
3608,00004472,2023-05,2.0,624.0
3609,00004472,2023-06,4.0,1248.0
3610,00004472,2023-07,10.0,3120.0
3611,00004472,2023-09,8.0,2496.0
3612,00004472,2023-12,3.0,1170.0
3613,00004472,2024-01,3.0,1170.0
3614,00004472,2024-02,4.0,1560.0
3615,00004472,2024-03,4.0,1224.0
3616,00004472,2024-05,4.0,1224.0
3617,00004472,2024-06,4.0,1224.0
3618,00004472,2024-07,6.0,1941.0
3619,00004472,2024-09,9.0,3042.0
3620,00004473,2023-05,2.0,1610.0
3621,00004473,2023-06,2.0,1610.0
3622,00004473,2023-10,1.0,805.0
3623,00004473,2024-05,2.0,1610.0
3624,00004473,2024-09,2.0,1760.0
3625,00004474,2023-05,1.0,732.0
3626,00004474,2023-11,1.0,732.0
3627,00004474,2024-01,1.0,792.76
3628,00004474,2024-03,1.0,732.0
3629,00004475,2023-05,1.0,732.0
3630,00004475,2023-11,1.0,765.37
3631,00004475,2024-01,1.0,733.0
3632,00004475,2024-03,1.0,733.0
3633,00004476,2023-05,2.0,633.6
3634,00004476,2023-06,2.0,566.0
3635,00004476,2023-07,4.0,1188.6
3636,00004476,2024-03,1.0,258.0
3637,00004476,2024-07,1.0,287.0
3638,00004477,2023-05,1.0,0.0
3639,00004477,2023-11,2.0,0.0
3640,00004477,2024-08,3.0,0.0
3641,00004478,2023-05,1.0,55.0
3642,00004478,2023-10,2.0,110.0
3648,00004484,2023-05,2.0,0.0
3651,00004487,2023-05,6.0,649.4
3654,00004490,2023-05,1.0,0.0
3655,00004491,2023-05,1.0,0.0
3656,00004491,2023-10,1.0,0.0
3657,00004491,2023-11,1.0,0.0
3658,00004491,2024-10,4.0,0.0
3659,00004492,2023-05,2.0,0.0
3660,00004493,2023-05,2.0,1990.18
3661,00004493,2024-01,2.0,0.0
3662,00004493,2024-05,1.0,965.0
3668,00004499,2023-05,4.0,504.68
3669,00004499,2024-07,2.0,453.74
3670,00004501,2023-05,2.0,716.0
3671,00004501,2023-06,4.0,1488.0
3672,00004501,2023-07,2.0,684.0
3673,00004501,2023-11,2.0,981.78
3674,00004501,2024-05,1.0,444.0
3676,00004503,2023-05,6.0,0.0
3677,00004504,2023-05,6.0,1260.6
3681,00004508,2023-05,2.0,0.0
3682,00004508,2024-08,2.0,0.0
3683,00004509,2023-05,2.0,1080.52
3685,00004511,2023-05,16.0,1941.76
3686,00004512,2023-05,1.0,0.0
3687,00004513,2023-05,3.0,2725.8
3688,00004513,2023-06,5.0,4605.0
3704,00004529,2023-05,1.0,0.0
3705,00004529,2024-10,1.0,0.0
3707,00004531,2023-05,1.0,0.0
3708,00004531,2023-11,1.0,0.0
3709,00004531,2024-03,1.0,0.0
3710,00004531,2024-04,2.0,0.0
3711,00004532,2023-05,1.0,0.0
3712,00004533,2023-05,3.0,789.97
3713,00004533,2024-04,1.0,326.9
3714,00004534,2023-05,6.0,3828.0
3715,00004534,2023-06,3.0,1614.0
3716,00004534,2023-07,2.0,1163.12
3717,00004534,2023-08,2.0,1306.64
3718,00004534,2023-09,2.0,1306.64
3719,00004534,2023-10,3.0,1875.5
3720,00004534,2023-11,3.0,1911.5099999999998
3721,00004534,2024-03,1.0,591.19
3722,00004534,2024-05,1.0,627.33
3723,00004534,2024-06,2.0,1129.8
3724,00004534,2024-09,4.0,3875.2
3726,00004536,2023-05,10.0,863.6
3727,00004536,2023-06,30.0,2462.5
3732,00004540,2023-05,4.0,0.0
3739,00004545,2023-05,2.0,236.88
3740,00004545,2023-06,1.0,111.88
3741,00004546,2023-05,1.0,0.0
3742,00004546,2023-06,2.0,0.0
3743,00004547,2023-05,2.0,547.36
3744,00004548,2023-05,5.0,730.5
3745,00004548,2023-11,7.0,1038.4
3746,00004548,2024-02,5.0,732.75
3747,00004548,2024-05,1.0,178.77
3748,00004548,2024-06,2.0,355.8
3749,00004549,2023-05,8.0,0.0
3750,00004550,2023-05,2.0,1991.66
3751,00004551,2023-05,6.0,518.04
3752,00004552,2023-05,2.0,447.56
3762,00004554,2023-05,3.0,1403.85
3763,00004554,2023-07,6.0,2807.7
3764,00004554,2023-10,2.0,1004.82
3765,00004554,2023-11,4.0,1949.32
3766,00004554,2023-12,2.0,974.66
3767,00004554,2024-02,2.0,1023.38
3768,00004554,2024-05,4.0,2239.44
3769,00004554,2024-06,8.0,4430.48
3770,00004554,2024-08,3.0,1707.27
3771,00004555,2023-05,2.0,1185.44
3772,00004555,2024-06,1.0,509.26
3773,00004556,2023-05,2.0,771.98
3774,00004556,2023-06,2.0,771.98
3777,00004558,2023-05,3.0,2286.93
3778,00004558,2023-10,2.0,1547.58
3779,00004559,2023-05,2.0,913.0
3780,00004559,2023-06,6.0,2786.14
3781,00004559,2024-10,8.0,3064.96
3786,00004564,2023-05,1.0,125.4
3787,00004564,2023-07,1.0,125.4
3788,00004564,2023-11,1.0,158.16
3789,00004564,2023-12,3.0,474.48
3790,00004565,2023-05,3.0,391.74
3791,00004565,2023-10,2.0,338.04
3792,00004565,2023-12,2.0,327.9
3793,00004566,2023-05,1.0,134.73
3794,00004566,2023-10,1.0,174.99
3795,00004566,2024-07,2.0,358.26
3796,00004567,2023-05,1.0,149.24
3797,00004567,2024-07,1.0,198.46
3798,00004567,2024-09,1.0,202.83
3799,00004568,2023-05,1.0,159.6
3800,00004568,2023-10,1.0,206.8
3801,00004568,2023-12,3.0,601.77
3802,00004569,2023-05,1.0,174.11
3803,00004569,2023-07,1.0,174.11
3804,00004569,2023-12,1.0,218.92
3805,00004569,2024-07,1.0,231.03
3806,00004569,2024-09,1.0,236.11
3807,00004570,2023-05,3.0,553.41
3808,00004570,2023-10,2.0,477.24
3809,00004570,2023-12,3.0,694.3499999999999
3812,00004573,2023-05,2.0,1872.2
3813,00004574,2023-05,2.0,611.6
3814,00004574,2023-10,2.0,703.36
3816,00004576,2023-05,1.0,793.65
3817,00004576,2023-10,1.0,953.72
3818,00004576,2024-02,1.0,922.19
3819,00004576,2024-05,1.0,950.63
3820,00004576,2024-08,3.0,2343.06
3821,00004577,2023-05,1.0,788.15
3822,00004577,2023-10,1.0,960.5
3823,00004577,2024-02,1.0,914.79
3824,00004577,2024-05,1.0,943.81
3825,00004577,2024-08,1.0,735.54
3826,00004578,2023-05,2.0,689.84
3832,00004584,2023-05,4.0,3890.4
3833,00004584,2023-08,2.0,0.0
3834,00004585,2023-05,2.0,1687.2
3835,00004585,2024-08,2.0,1949.98
3836,00004586,2023-05,10.0,6846.0
3839,00004589,2023-05,2.0,781.22
3840,00004589,2023-07,2.0,830.56
3841,00004589,2023-08,2.0,750.12
3843,00004591,2023-05,2.0,807.7
3844,00004592,2023-05,2.0,1054.6
3845,00004592,2024-06,1.0,794.37
3846,00004593,2023-05,2.0,435.6
3847,00004594,2023-05,1.0,284.35
3848,00004595,2023-05,2.0,348.92
3849,00004595,2024-04,2.0,474.0
3850,00004596,2023-05,2.0,0.0
3851,00004596,2024-09,2.0,0.0
3853,00004598,2023-05,1.0,0.0
3854,00004598,2023-10,1.0,0.0
3855,00004598,2024-05,1.0,0.0
3858,00004600,2023-05,1.0,920.3
3859,00004600,2024-05,1.0,0.0
3861,00004602,2023-05,4.0,3080.2799999999997
3863,00004604,2023-05,2.0,0.0
3864,00004604,2023-06,3.0,0.0
3865,00004604,2024-08,1.0,0.0
3866,00004604,2024-09,2.0,0.0
3869,00004607,2023-05,10.0,3894.0
3870,00004607,2023-10,4.0,2052.0
3871,00004607,2024-04,1.0,422.0
3872,00004607,2024-06,3.0,1198.1100000000001
3873,00004607,2024-10,3.0,1596.1499999999999
3874,00004608,2023-05,2.0,0.0
3875,00004609,2023-05,2.0,428.0
3883,00004611,2023-05,2.0,518.58
3889,00004613,2023-05,1.0,223.35
3890,00004613,2023-10,3.0,804.3299999999999
3891,00004613,2024-01,1.0,241.61
3892,00004613,2024-02,1.0,241.61
3893,00004613,2024-03,2.0,486.32
3894,00004614,2023-05,2.0,0.0
3899,00004618,2023-05,2.0,0.0
3900,00004618,2024-01,1.0,0.0
3901,00004618,2024-07,1.0,0.0
3902,00004618,2024-08,2.0,0.0
3903,00004619,2023-05,2.0,109.06
3912,00004625,2023-05,3.0,2898.0
3913,00004626,2023-05,2.0,0.0
3914,00004626,2024-01,2.0,0.0
3916,00004628,2023-05,10.0,1397.4
3917,00004628,2023-06,5.0,698.7
3918,00004628,2023-07,20.0,2794.8
3919,00004628,2024-06,10.0,1877.4
3920,00004628,2024-08,10.0,1877.4
3921,00004629,2023-05,1.0,839.3
3922,00004629,2024-06,1.0,838.46
3923,00004630,2023-05,1.0,0.0
3924,00004631,2023-05,2.0,1034.0
3925,00004631,2023-09,4.0,1994.32
3926,00004631,2024-07,2.0,1224.92
3927,00004632,2023-05,1.0,0.0
3928,00004632,2023-06,1.0,0.0
3929,00004633,2023-05,2.0,1849.2
3930,00004633,2023-06,1.0,924.6
3931,00004633,2023-08,2.0,0.0
3935,00004636,2023-05,2.0,977.44
3936,00004636,2023-07,1.0,518.34
3937,00004636,2024-03,1.0,529.28
3938,00004636,2024-04,2.0,1007.62
3939,00004636,2024-05,4.0,2421.16
3940,00004636,2024-06,5.0,2880.2999999999997
3941,00004637,2023-05,2.0,0.0
3942,00004640,2023-05,1.0,0.0
3943,00004640,2023-06,3.0,0.0
3944,00004640,2024-04,1.0,677.66
3945,00004640,2024-09,1.0,677.66
3949,00004643,2023-05,1.0,677.36
3950,00004643,2023-07,1.0,770.0
3951,00004643,2023-10,1.0,0.0
3955,00004647,2023-05,2.0,1247.72
3958,00004650,2023-05,2.0,1358.0
3959,00004650,2023-12,2.0,1602.0
3960,00004650,2024-04,2.0,1602.0
3961,00004650,2024-06,2.0,1602.0
3964,00004654,2023-05,1.0,818.22
3966,00004656,2023-05,5.0,379.25
3967,00004657,2023-05,1.0,949.0
3968,00004658,2023-05,1.0,0.0
3969,00004658,2023-10,1.0,0.0
3970,00004658,2024-01,1.0,0.0
3972,00004660,2023-06,2.0,0.0
3973,00004661,2023-06,2.0,1069.72
3974,00004662,2023-06,3.0,689.4300000000001
3977,00004665,2023-06,1.0,207.17
3978,00004665,2024-05,1.0,294.93
3979,00004665,2024-08,1.0,357.72
3981,00004667,2023-06,1.0,0.0
3988,00004672,2023-06,2.0,0.0
3989,00004672,2023-07,1.0,0.0
3990,00004672,2024-03,1.0,0.0
3991,00004673,2023-06,2.0,0.0
3992,00004673,2023-08,1.0,0.0
3993,00004673,2024-03,2.0,0.0
3999,00004679,2023-06,2.0,824.1
4003,00004681,2023-06,1.0,750.42
4004,00004681,2023-08,1.0,825.46
4005,00004681,2023-09,1.0,747.62
4006,00004681,2023-10,3.0,2357.7200000000003
4007,00004681,2023-12,1.0,757.05
4008,00004681,2024-08,2.0,1714.92
4009,00004682,2023-06,1.0,750.42
4010,00004682,2023-07,1.0,750.42
4011,00004682,2023-08,2.0,1572.32
4012,00004682,2023-11,2.0,1552.7
4013,00004682,2023-12,1.0,757.05
4014,00004682,2024-02,1.0,794.9
4015,00004682,2024-06,1.0,820.78
4016,00004682,2024-08,2.0,1714.92
4017,00004683,2023-06,2.0,0.0
4018,00004683,2023-10,1.0,0.0
4032,00004694,2023-06,2.0,0.0
4035,00004697,2023-06,4.0,389.72
4036,00004697,2024-01,1.0,313.5
4037,00004697,2024-02,4.0,1275.1
4048,00004706,2024-07,5.0,892.75
4061,00004712,2023-06,1.0,487.31
4062,00004712,2023-08,2.0,1053.4099999999999
4063,00004712,2023-10,2.0,1043.28
4066,00004715,2023-06,2.0,924.85
4067,00004715,2024-10,3.0,743.49
4076,00004724,2023-06,2.0,152.8
4078,00004726,2023-06,1.0,307.0
4079,00004726,2023-07,4.0,1228.0
4090,00004733,2023-06,4.0,219.32
4091,00004734,2023-06,1.0,238.03
4092,00004734,2023-07,2.0,476.06
4093,00004734,2024-03,2.0,504.12
4094,00004734,2024-07,2.0,504.64
4095,00004734,2024-09,3.0,756.96
4097,00004736,2023-06,1.0,0.0
4098,00004736,2023-08,1.0,0.0
4099,00004736,2024-07,1.0,0.0
4100,00004737,2023-06,2.0,1158.0
4105,00004742,2023-06,1.0,655.87
4106,00004742,2024-03,1.0,779.28
4107,00004743,2023-06,8.0,720.56
4108,00004743,2024-08,42.0,3911.88
4109,00004744,2023-06,2.0,922.88
4110,00004744,2024-04,2.0,757.28
4111,00004745,2023-06,1.0,869.0
4112,00004746,2023-06,2.0,0.0
4113,00004746,2023-11,1.0,0.0
4114,00004747,2023-06,1.0,592.48
4115,00004747,2024-04,3.0,2060.8500000000004
4119,00004750,2023-06,1.0,672.0
4120,00004750,2023-07,1.0,672.0
4121,00004750,2023-08,1.0,748.98
4122,00004751,2023-06,2.0,183.74
4123,00004751,2023-08,4.0,384.0
4124,00004751,2023-11,4.0,452.0
4125,00004751,2024-09,2.0,176.26
4126,00004752,2023-06,1.0,329.28
4127,00004753,2023-06,2.0,284.0
4128,00004753,2024-05,2.0,297.0
4129,00004754,2023-06,2.0,1143.6
4130,00004754,2023-07,2.0,1183.64
4131,00004754,2023-08,2.0,1183.64
4133,00004756,2023-06,2.0,838.78
4134,00004756,2023-08,1.0,449.82
4135,00004756,2023-11,2.0,936.16
4136,00004756,2024-09,2.0,939.62
4140,00004761,2023-06,1.0,0.0
4141,00004761,2023-07,3.0,0.0
4142,00004761,2024-04,1.0,0.0
4147,00004767,2023-06,10.0,1017.4
4148,00004767,2024-04,10.0,1061.6
4149,00004769,2023-06,1.0,0.0
4150,00004769,2023-11,1.0,0.0
4151,00004769,2023-12,2.0,0.0
4154,00004772,2023-06,2.0,1142.66
4155,00004772,2024-04,1.0,720.93
4156,00004772,2024-07,1.0,720.93
4157,00004772,2024-08,1.0,720.93
4158,00004773,2023-06,2.0,1142.66
4159,00004773,2024-04,1.0,755.88
4160,00004773,2024-05,1.0,755.88
4161,00004773,2024-08,1.0,755.88
4164,00004775,2023-06,1.0,0.0
4165,00004775,2024-03,2.0,0.0
4178,00004779,2023-06,2.0,245.96
4179,00004779,2023-09,2.0,245.96
4180,00004779,2023-10,2.0,245.96
4181,00004779,2023-11,1.0,115.0
4182,00004779,2024-01,3.0,345.0
4183,00004779,2024-04,3.0,376.32
4184,00004779,2024-07,6.0,898.86
4185,00004780,2023-06,4.0,2168.0
4187,00004782,2023-07,10.0,777.5
4190,00004785,2023-07,100.0,4025.0
4191,00004785,2023-11,131.0,9268.93
4192,00004785,2024-09,41.0,3226.7000000000003
4193,00004786,2023-07,1.0,0.0
4194,00004786,2023-10,1.0,0.0
4195,00004786,2024-05,1.0,0.0
4196,00004787,2023-07,1.0,0.0
4197,00004787,2023-08,1.0,0.0
4198,00004788,2023-07,2.0,1743.51
4199,00004788,2023-10,1.0,708.58
4200,00004788,2023-12,3.0,1590.6000000000001
4201,00004788,2024-01,6.0,3111.19
4202,00004788,2024-05,4.0,3772.0
4203,00004789,2023-07,2.0,0.0
4204,00004789,2023-08,1.0,0.0
4205,00004789,2023-10,3.0,2871.33
4206,00004789,2024-01,6.0,0.0
4207,00004789,2024-02,1.0,0.0
4208,00004789,2024-03,1.0,0.0
4209,00004789,2024-07,1.0,0.0
4210,00004789,2024-09,5.0,4580.8
4211,00004790,2023-07,2.0,0.0
4214,00004793,2023-07,2.0,234.0
4220,00004798,2023-07,4.0,2220.0
4221,00004799,2023-07,2.0,1462.68
4222,00004799,2024-04,2.0,1447.92
4223,00004799,2024-07,2.0,1696.48
4224,00004799,2024-08,2.0,1759.62
4226,00004801,2023-07,2.0,454.0
4227,00004801,2023-08,2.0,454.0
4228,00004802,2023-07,2.0,946.46
4229,00004802,2024-06,1.0,450.57
4230,00004802,2024-08,1.0,450.57
4240,00004811,2023-07,1.0,499.5
4241,00004812,2023-07,1.0,0.0
4242,00004813,2023-07,2.0,1558.8
4243,00004813,2023-08,1.0,717.55
4244,00004813,2023-11,2.0,1484.1799999999998
4245,00004813,2024-03,1.0,702.3
4246,00004813,2024-04,1.0,690.0
4251,00004818,2023-07,15.0,945.0
4252,00004819,2023-07,10.0,100.0
4256,00004822,2023-07,1.0,499.5
4257,00004823,2023-07,1.0,0.0
4258,00004824,2023-07,1.0,0.0
4263,00004830,2023-07,2.0,103.3
4264,00004831,2023-07,3.0,145.07999999999998
4265,00004832,2023-07,20.0,4354.599999999999
4266,00004832,2024-08,9.0,2706.1499999999996
4270,00004836,2023-07,100.0,3105.0
4271,00004836,2024-08,9.0,614.43
4272,00004836,2024-09,10.0,620.0
4273,00004837,2023-07,2.0,1282.2
4274,00004838,2023-07,3.0,1470.0
4275,00004838,2023-12,2.0,980.0
4276,00004838,2024-10,3.0,1470.0
4277,00004839,2023-07,1.0,627.28
4278,00004839,2023-11,1.0,638.63
4279,00004839,2024-06,1.0,591.99
4280,00004839,2024-09,1.0,577.8
4281,00004840,2023-07,3.0,495.0
4282,00004840,2024-06,2.0,516.0
4288,00004847,2023-07,1.0,323.0
4289,00004848,2023-07,8.0,410.08
4290,00004848,2023-08,50.0,1437.5
4291,00004850,2023-07,4.0,0.0
4297,00004857,2023-07,1.0,0.0
4298,00004857,2024-07,1.0,0.0
4300,00004859,2023-07,1.0,0.0
4301,00004860,2023-07,1.0,0.0
4302,00004861,2023-07,2.0,263.98
4303,00004861,2023-10,2.0,247.14
4304,00004862,2023-07,1.0,883.0
4305,00004862,2024-05,1.0,0.0
4306,00004862,2024-07,1.0,0.0
4307,00004862,2024-08,2.0,0.0
4317,00004871,2023-07,4.0,644.0
4318,00004871,2024-02,4.0,655.4
4323,00004874,2023-07,10.0,1875.5
4324,00004874,2023-10,3.0,553.41
4325,00004874,2024-05,14.0,2571.7
4326,00004874,2024-08,4.0,764.8
4327,00004875,2023-10,1.0,390.6
4328,00004875,2024-08,1.0,390.6
4330,00004877,2023-07,1.0,0.0
4331,00004877,2023-08,1.0,0.0
4332,00004877,2023-11,1.0,0.0
4333,00004877,2024-01,1.0,0.0
4334,00004878,2023-07,1.0,0.0
4335,00004878,2023-08,1.0,0.0
4336,00004878,2023-11,1.0,0.0
4340,00004882,2023-07,2.0,973.7
4342,00004884,2023-08,2.0,1066.0
4343,00004884,2024-02,1.0,533.0
4344,00004884,2024-06,1.0,429.0
4345,00004884,2024-07,1.0,566.0
4346,00004885,2023-08,2.0,0.0
4347,00004885,2024-02,1.0,0.0
4348,00004885,2024-06,1.0,0.0
4350,00004887,2023-07,1.0,0.0
4360,00004897,2023-08,1.0,367.0
4361,00004897,2023-09,1.0,403.0
4362,00004897,2023-10,2.0,697.68
4363,00004898,2023-08,2.0,0.0
4364,00004898,2023-10,2.0,0.0
4365,00004898,2024-01,1.0,0.0
4366,00004898,2024-02,1.0,0.0
4367,00004898,2024-07,1.0,0.0
4368,00004898,2024-10,1.0,0.0
4371,00004901,2023-08,4.0,454.0
4372,00004902,2023-08,2.0,178.58
4374,00004905,2023-08,2.0,938.0
4375,00004905,2023-09,2.0,1103.8
4376,00004905,2024-03,2.0,1158.4
4377,00004905,2024-06,2.0,1234.2
4378,00004906,2023-08,2.0,1194.0
4379,00004906,2023-09,1.0,697.61
4380,00004906,2024-01,1.0,748.43
4381,00004906,2024-03,2.0,1464.1
4382,00004906,2024-04,3.0,2196.1499999999996
4389,00004913,2023-08,1.0,0.0
4390,00004913,2023-12,1.0,0.0
4391,00004913,2024-08,1.0,0.0
4394,00004916,2023-08,2.0,930.56
4397,00004918,2023-11,2.0,1653.0
4404,00004922,2023-08,1.0,0.0
4405,00004922,2024-02,2.0,0.0
4410,00004927,2023-08,1.0,0.0
4411,00004927,2024-02,1.0,0.0
4413,00004929,2023-08,1.0,0.0
4414,00004930,2023-08,2.0,0.0
4415,00004930,2024-04,2.0,0.0
4417,00004932,2023-08,2.0,542.76
4419,00004935,2023-08,1.0,0.0
4420,00004936,2023-08,1.0,306.16
4421,00004937,2023-08,4.0,1784.0
4422,00004937,2024-05,4.0,1955.72
4423,00004937,2024-06,3.0,1593.0
4425,00004939,2023-08,1.0,0.0
4426,00004940,2023-08,1.0,745.2
4427,00004941,2023-08,4.0,0.0
4428,00004941,2024-01,4.0,3978.24
4429,00004941,2024-02,4.0,3884.16
4430,00004941,2024-05,4.0,3449.6
4431,00004941,2024-10,4.0,3638.84
4434,00004945,2023-08,3.0,747.0
4435,00004945,2024-04,2.0,524.0
4436,00004945,2024-07,3.0,786.0
4437,00004945,2024-09,6.0,1462.8600000000001
4443,00004950,2023-08,1.0,0.0
4444,00004950,2023-09,2.0,0.0
4445,00004950,2024-02,2.0,0.0
4446,00004951,2023-08,1.0,319.05
4448,00004953,2023-08,2.0,754.0
4449,00004953,2024-01,2.0,754.0
4450,00004953,2024-05,2.0,754.0
4451,00004953,2024-08,1.0,377.0
4452,00004954,2023-08,3.0,2553.6000000000004
4453,00004955,2023-08,1.0,0.0
4480,00004979,2023-10,1.0,0.0
4487,00004986,2023-09,2.0,0.0
4488,00004986,2023-10,2.0,0.0
4493,00004991,2023-08,2.0,975.0
4494,00004991,2024-08,1.0,943.2
4495,00004992,2023-08,2.0,975.0
4496,00004992,2024-08,1.0,943.2
4497,00004993,2023-08,10.0,4603.2
4498,00004993,2024-04,4.0,2096.64
4499,00004993,2024-09,4.0,2177.28
4500,00004993,2024-10,2.0,1105.02
4501,00004994,2023-08,4.0,3956.2
4502,00004994,2024-03,4.0,3705.4
4504,00004996,2023-08,2.0,823.3
4505,00004996,2024-04,2.0,962.0
4506,00004996,2024-05,2.0,1148.86
4507,00004996,2024-07,4.0,2015.92
4508,00004996,2024-08,14.0,7055.72
4509,00004997,2023-09,1.0,286.37
4510,00004997,2024-09,2.0,908.58
