kod,рЕЙСЫХИ ЛЕЯЪЖ,prev sells,prev-1 sells,prev-2 sells,prev-3 sells,prev-4 sells,prev-5 sells,prev-6 sells,prev-7 sells,prev-8 sells,prev-9 sells,prev-10 sells,prev-11 sells,prev-12 sells,prev-13 sells,prev-14 sells,prev-15 sells,prev-16 sells,prev-17 sells,prev-18 sells,oldest sells,гЮ ЦНД
жа020081   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
жа020087   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
жа020089   ,0,0,0,1,1,1,0,0,1,1,0,1,0,4,0,4,0,0,0,0,0,10
жа020092   ,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,15
жа020096   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020098   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020099   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020105   ,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2
жа020107   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020108   ,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
жа020110   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа020111   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
жа020114   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020115   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020116   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020119   ,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
жа020121   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020122   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
жа020130   ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,2,2,0,2
жа020131   ,1,1,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,2,0,0,7
жа020132   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
жа020139   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020154   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020162   ,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,5
жа020163   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
жа020164   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020166   ,2,2,2,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,10
жа020167   ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
жа020169   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020170   ,1,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,11
жа020172   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020173   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020174   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020177   ,0,0,0,0,4,8,0,4,4,0,0,8,0,0,0,4,4,0,0,0,8,28
жа020179   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа020180   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа020183   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020184   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020185   ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020186   ,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
жа020187   ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,2
жа020189   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020191   ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,2
жа020198   ,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4
жа020199   ,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
жа020201   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020202   ,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа020208   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020209   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020210   ,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3
жа020215   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020220   ,0,4,0,2,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,16
жа020224   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020227   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020228   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020229   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020231   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020232   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020237   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020244   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020248   ,1,2,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,6
жа020250   ,0,2,0,2,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,11
жа020255   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
жа020256   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020260   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
жа020261   ,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5
жа020266   ,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3
жа020267   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020270   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020272   ,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
жа020275   ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
жа020276   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
жа020278   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020283   ,0,1,2,0,0,0,0,0,1,1,1,0,2,0,0,1,0,1,1,0,0,8
жа020285   ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
жа020286   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа020290   ,190,110,80,0,0,0,0,0,0,80,110,60,60,790,450,140,0,30,0,0,50,1290
жа020291   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020296   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020300   ,2,2,2,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,2,0,0,8
жа020305   ,1,2,0,3,0,0,0,0,0,1,0,0,2,1,1,0,1,0,2,1,0,9
жа020310   ,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3
жа020312   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020316   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
жа020318   ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020319   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2
жа020322   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
жа020323   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020327   ,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,15
жа020328   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020330   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
жа020334   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020337   ,4,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9
жа020341   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020343   ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
жа020344   ,0,8,0,4,0,8,4,0,0,9,8,16,0,0,4,0,12,0,0,0,0,57
жа020348   ,2,2,3,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,8
жа020349   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020352   ,0,3,0,0,1,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,9
жа020364   ,0,2,1,1,1,0,1,0,1,1,1,2,0,2,0,2,2,0,0,1,1,13
жа020366   ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020368   ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2
жа020369   ,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020372   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
жа020373   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа020374   ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
жа020375   ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
жа020381   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа020382   ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
жа020390   ,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
жа020396   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020404   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа020409   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020412   ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020421   ,0,3,1,1,0,0,1,0,1,1,2,0,0,2,3,3,3,0,0,0,0,12
жа020424   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020433   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
жа020435   ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
жа020441   ,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,2,1,1,1,0,0,5
жа020443   ,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
жа020444   ,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
жа020445   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020447   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020450   ,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
жа020452   ,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,4
жа020458   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020459   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020460   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020465   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020466   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020467   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
жа020470   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0
жа020471   ,3,4,4,0,1,2,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,14
жа020472   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
жа020474   ,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,6
жа020478   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа020479   ,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
жа020481   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020489   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
жа020490   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020491   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020493   ,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,6
жа020495   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020496   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020497   ,0,8,4,8,0,0,4,2,4,12,2,0,4,2,2,0,0,2,2,0,2,50
жа020500   ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
жа020508   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
жа020509   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020514   ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020516   ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020519   ,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
жа020523   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020525   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
жа020532   ,0,2,1,0,0,1,0,0,3,0,0,0,0,0,1,0,3,1,0,0,2,7
жа020536   ,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
жа020538   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
жа020557   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020561   ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020562   ,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
жа020563   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020565   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020567   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
жа020573   ,0,1,0,1,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,0,1,7
жа020577   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020582   ,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,11
жа020583   ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
жа020584   ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020586   ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
жа020589   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020596   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020598   ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,9,4,4,8,5,2
жа020599   ,1,2,4,14,8,6,4,3,6,8,4,6,7,10,6,15,8,2,3,4,3,82
жа020601   ,0,0,0,2,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,7
жа020602   ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
жа020603   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
жа020604   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
жа020607   ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
жа020608   ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020609   ,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,0,1,4,2,1,3,6
жа020610   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020611   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
жа020614   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020615   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020620   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020622   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа020627   ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020632   ,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
жа020633   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020634   ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
жа020637   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
жа020640   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020641   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020642   ,0,0,2,0,0,0,4,0,0,2,1,0,0,0,1,0,5,2,0,1,1,9
жа020643   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020644   ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
жа020649   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
жа020650   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020651   ,0,9,5,15,0,0,5,0,6,15,12,1,0,5,7,15,15,0,0,3,12,73
жа020653   ,0,0,0,1,0,3,6,1,3,6,5,0,1,2,1,1,3,0,1,2,3,28
жа020655   ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020658   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
жа020661   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
жа020670   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020672   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020677   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020681   ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
жа020682   ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
жа020683   ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
жа020684   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020689   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020690   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020691   ,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
жа020694   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
жа020695   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020698   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020699   ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
жа020701   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
жа020705   ,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
жа020706   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
жа020709   ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
жа020710   ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
жа020714   ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
жа020715   ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
жа020718   ,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,12
жа020721   ,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
жа020722   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
жа020723   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
жа020724   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020725   ,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
жа020726   ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
жа020727   ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020728   ,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
жа020732   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020734   ,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,2,0,2,5
жа020738   ,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,8
жа020741   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020742   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
жа020749   ,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
жа020750   ,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4
жа020751   ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
жа020752   ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020754   ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2
жа020760   ,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,10
жа020763   ,1,0,2,0,3,0,2,0,1,0,2,1,1,1,0,0,0,1,0,1,0,13
жа020764   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
жа020765   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020767   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
жа020769   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020771   ,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
жа020776   ,2,1,1,1,1,3,2,1,0,0,0,1,0,1,1,1,1,0,0,1,2,12
жа020777   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
жа020781   ,1,2,8,7,4,2,3,1,0,2,4,3,0,2,3,2,5,1,6,1,3,38
жа020782   ,1,4,8,3,2,1,4,0,3,2,2,1,2,2,5,7,7,5,2,3,1,34
жа020783   ,1,7,3,4,0,0,2,1,1,0,0,0,0,0,4,0,3,0,5,0,3,18
жа020785   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020786   ,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2
жа020789   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020792   ,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
жа020793   ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
жа020796   ,0,1,1,2,14,5,3,8,13,5,0,0,2,0,1,3,3,2,4,3,6,54
жа020798   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020800   ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
жа020801   ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020804   ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
жа020805   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
жа020806   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
жа020810   ,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,6
жа020811   ,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
жа020812   ,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,5
жа020813   ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
