,kod,year_month,kolichestvo,summa
1538,00003264,2024-03,1.0,0.0
1539,00003264,2024-04,1.0,0.0
1540,00003264,2024-05,1.0,0.0
1541,00003264,2024-07,1.0,0.0
1542,00003264,2024-08,1.0,0.0
1543,00003264,2024-09,1.0,0.0
1544,00003266,2022-09,5.0,0.0
1552,00003275,2023-02,2.0,600.0
1553,00003275,2023-05,1.0,250.0
1554,00003275,2023-07,1.0,250.0
1555,00003275,2023-10,1.0,270.0
1556,00003275,2023-12,1.0,330.0
1557,00003275,2024-02,2.0,660.0
1558,00003275,2024-04,1.0,330.0
1559,00003275,2024-05,1.0,330.0
1560,00003275,2024-07,1.0,330.0
1561,00003276,2023-06,1.0,750.0
1562,00003276,2023-10,2.0,0.0
1563,00003276,2023-11,1.0,750.0
1564,00003276,2024-03,2.0,0.0
1565,00003276,2024-04,2.0,0.0
1566,00003276,2024-08,1.0,550.0
1567,00003279,2024-03,2.0,0.0
1573,00003287,2022-06,1.0,420.0
1577,00003289,2022-08,4.0,300.0
1578,00003289,2022-09,4.0,300.0
1579,00003289,2022-10,4.0,300.0
1580,00003289,2023-04,1.0,75.0
1581,00003289,2023-05,4.0,300.0
1582,00003289,2023-09,8.0,600.0
1583,00003289,2023-10,4.0,300.0
1584,00003289,2023-11,4.0,300.0
1585,00003289,2024-04,12.0,900.0
1586,00003289,2024-05,6.0,450.0
1587,00003289,2024-06,2.0,150.0
1588,00003289,2024-07,4.0,300.0
1589,00003289,2024-08,2.0,150.0
1590,00003290,2022-06,1.0,0.0
1591,00003290,2023-06,1.0,0.0
1592,00003290,2024-04,1.0,0.0
1597,00003298,2023-02,2.0,600.0
1598,00003298,2023-06,1.0,300.0
1601,00003305,2022-08,1.0,0.0
1602,00003305,2022-11,1.0,0.0
1603,00003305,2023-02,1.0,0.0
1604,00003305,2023-04,1.0,0.0
1605,00003305,2023-09,1.0,0.0
1606,00003305,2024-04,2.0,0.0
1607,00003307,2022-11,1.0,0.0
1608,00003307,2023-03,2.0,0.0
1609,00003307,2023-05,1.0,0.0
1610,00003307,2023-06,1.0,0.0
1611,00003307,2024-04,1.0,0.0
1612,00003307,2024-06,1.0,0.0
1632,00003314,2023-02,4.0,640.0
1633,00003314,2024-08,1.0,160.0
1638,00003316,2022-07,1.0,950.0
1639,00003316,2023-04,1.0,780.0
1640,00003317,2024-03,1.0,300.0
1641,00003318,2023-01,1.0,0.0
1642,00003318,2023-04,1.0,0.0
1643,00003318,2024-02,1.0,0.0
1644,00003318,2024-04,1.0,0.0
1645,00003318,2024-07,2.0,0.0
1655,00003322,2022-05,1.0,0.0
1656,00003322,2022-08,1.0,0.0
1657,00003322,2023-02,1.0,0.0
1658,00003322,2023-05,1.0,0.0
1659,00003322,2023-06,1.0,0.0
1660,00003322,2023-07,1.0,0.0
1661,00003323,2022-07,1.0,0.0
1662,00003323,2022-10,1.0,0.0
1663,00003323,2023-02,1.0,0.0
1664,00003323,2024-02,1.0,0.0
1665,00003323,2024-06,1.0,0.0
1666,00003324,2022-07,1.0,0.0
1667,00003324,2022-10,1.0,0.0
1668,00003324,2023-02,1.0,0.0
1669,00003324,2024-02,2.0,0.0
1670,00003324,2024-06,1.0,0.0
1671,00003325,2022-04,1.0,0.0
1672,00003325,2022-12,1.0,0.0
1673,00003325,2023-03,1.0,0.0
1674,00003325,2023-11,1.0,0.0
1675,00003325,2023-12,1.0,0.0
1677,00003327,2022-10,0.0,0.0
1678,00003327,2023-08,10.0,0.0
1679,00003327,2023-12,2.0,640.0
1680,00003327,2024-08,1.0,320.0
1681,00003328,2022-05,4.0,560.0
1682,00003328,2023-01,4.0,440.0
1683,00003328,2023-06,4.0,400.0
1684,00003328,2024-01,4.0,440.0
1685,00003328,2024-05,4.0,520.0
1687,00003330,2022-05,1.0,0.0
1688,00003330,2022-09,1.0,0.0
1689,00003330,2024-01,1.0,0.0
1690,00003330,2024-03,1.0,0.0
1707,00003337,2022-05,3.0,555.0
1708,00003337,2022-06,1.0,185.0
1709,00003337,2022-07,1.0,185.0
1710,00003337,2022-08,1.0,185.0
1711,00003337,2022-11,3.0,555.0
1712,00003337,2023-03,1.0,185.0
1713,00003337,2023-05,2.0,460.0
1714,00003337,2023-09,1.0,240.0
1715,00003337,2023-10,2.0,480.0
1716,00003337,2023-11,2.0,480.0
1717,00003337,2024-01,1.0,270.0
1718,00003337,2024-06,2.0,540.0
1719,00003337,2024-08,2.0,540.0
1733,00003352,2024-06,1.0,0.0
1734,00003352,2024-08,1.0,0.0
1735,00003354,2022-12,2.0,540.0
1740,00003375,2023-09,1.0,850.0
1742,00003377,2023-07,4.0,0.0
1753,00003382,2022-07,4.0,0.0
1754,00003382,2023-10,4.0,0.0
1755,00003382,2024-09,4.0,0.0
1758,00003388,2022-11,4.0,0.0
1759,00003389,2023-11,4.0,0.0
1781,00003410,2023-10,1.0,260.0
1782,00003411,2022-08,1.0,0.0
1790,00003415,2024-04,2.0,0.0
1791,00003416,2023-05,1.0,390.0
1792,00003416,2023-10,2.0,780.0
1793,00003416,2023-11,1.0,390.0
1794,00003416,2023-12,1.0,390.0
1795,00003416,2024-07,1.0,400.0
1796,00003417,2023-01,2.0,400.0
1797,00003417,2023-03,2.0,400.0
1798,00003417,2023-05,2.0,400.0
1799,00003418,2022-11,2.0,0.0
1800,00003418,2023-05,1.0,0.0
1801,00003418,2023-07,1.0,0.0
1802,00003418,2024-03,1.0,0.0
1803,00003418,2024-04,1.0,0.0
1804,00003419,2022-07,1.0,700.0
1805,00003419,2023-02,1.0,600.0
1806,00003419,2023-05,1.0,660.0
1818,00003433,2023-08,1.0,350.0
1821,00003443,2023-07,1.0,370.0
1822,00003445,2022-09,2.0,640.0
1823,00003445,2022-10,1.0,350.0
1824,00003445,2023-11,1.0,390.0
1829,00003449,2022-07,1.0,460.0
1830,00003449,2022-08,1.0,460.0
1831,00003449,2022-09,1.0,430.0
1832,00003449,2022-10,1.0,470.0
1833,00003449,2023-09,1.0,450.0
1834,00003449,2024-01,1.0,400.0
1835,00003449,2024-04,2.0,810.0
1839,00003452,2022-06,1.0,0.0
1840,00003452,2024-09,1.0,0.0
1865,00003463,2022-10,1.0,0.0
1866,00003463,2022-12,1.0,0.0
1867,00003463,2024-02,1.0,0.0
1868,00003463,2024-03,1.0,0.0
1872,00003467,2023-07,2.0,0.0
1873,00003467,2024-05,1.0,0.0
1874,00003467,2024-08,2.0,980.0
1875,00003468,2022-06,4.0,0.0
1876,00003468,2022-07,3.0,0.0
1877,00003468,2022-08,4.0,0.0
1878,00003468,2022-09,1.0,0.0
1879,00003468,2022-10,4.0,0.0
1880,00003468,2022-11,2.0,0.0
1881,00003468,2023-01,1.0,0.0
1882,00003468,2023-02,2.0,0.0
1883,00003468,2023-03,4.0,0.0
1884,00003468,2023-04,1.0,0.0
1885,00003468,2023-05,1.0,0.0
1886,00003468,2023-07,8.0,0.0
1887,00003468,2023-08,4.0,0.0
1888,00003468,2023-09,2.0,0.0
1889,00003468,2023-10,2.0,0.0
1890,00003468,2023-11,1.0,0.0
1891,00003468,2023-12,1.0,0.0
1892,00003468,2024-01,1.0,0.0
1893,00003468,2024-02,1.0,0.0
1894,00003468,2024-03,2.0,0.0
1895,00003468,2024-04,2.0,0.0
1896,00003468,2024-05,2.0,0.0
1897,00003468,2024-06,1.0,0.0
1898,00003468,2024-08,3.0,0.0
1899,00003468,2024-09,3.0,0.0
1900,00003468,2024-10,2.0,0.0
1915,00003481,2023-03,2.0,500.0
1916,00003481,2024-02,2.0,660.0
1917,00003481,2024-04,4.0,1320.0
1932,00003487,2022-07,1.0,0.0
1933,00003487,2023-05,1.0,0.0
1934,00003490,2022-06,2.0,320.0
1935,00003490,2023-03,2.0,300.0
1936,00003490,2023-05,2.0,280.0
1937,00003490,2023-07,3.0,480.0
1938,00003490,2023-08,3.0,480.0
1939,00003490,2024-05,2.0,320.0
1940,00003490,2024-08,2.0,320.0
1942,00003492,2022-06,4.0,0.0
1943,00003492,2022-11,6.0,1110.0
1944,00003492,2023-03,3.0,0.0
1945,00003492,2023-07,4.0,0.0
1946,00003492,2023-10,4.0,0.0
1947,00003492,2023-11,2.0,740.0
1948,00003492,2023-12,5.0,0.0
1949,00003492,2024-01,7.0,800.0
1950,00003492,2024-04,2.0,800.0
1951,00003492,2024-05,10.0,0.0
1952,00003492,2024-06,6.0,2700.0
1953,00003492,2024-07,2.0,900.0
1954,00003492,2024-08,1.0,450.0
1955,00003492,2024-09,2.0,900.0
1956,00003492,2024-10,2.0,840.0
1957,00003493,2022-06,1.0,0.0
1958,00003493,2022-09,1.0,0.0
1959,00003493,2023-07,1.0,0.0
1960,00003493,2023-08,1.0,0.0
1961,00003493,2023-11,2.0,0.0
1962,00003493,2024-03,1.0,0.0
1963,00003493,2024-07,1.0,0.0
1964,00003493,2024-08,2.0,0.0
1972,00003499,2022-09,3.0,900.0
1973,00003501,2022-06,2.0,80.0
1979,00003506,2022-12,2.0,0.0
1980,00003506,2023-06,1.0,0.0
1981,00003506,2023-07,0.0,0.0
1982,00003506,2023-09,1.0,0.0
1983,00003506,2023-10,1.0,0.0
1984,00003506,2023-12,2.0,0.0
1985,00003506,2024-01,1.0,0.0
1986,00003506,2024-02,1.0,0.0
1987,00003506,2024-04,1.0,0.0
1988,00003506,2024-06,2.0,0.0
1997,00003511,2023-06,1.0,0.0
1998,00003511,2024-03,1.0,0.0
1999,00003511,2024-09,1.0,0.0
2004,00003517,2022-07,2.0,0.0
2010,00003519,2023-08,1.0,220.0
2011,00003519,2023-10,2.0,440.0
2012,00003520,2022-08,1.0,820.0
2013,00003520,2023-06,1.0,885.0
2014,00003520,2023-08,1.0,770.0
2015,00003520,2023-11,1.0,700.0
2016,00003520,2024-04,1.0,720.0
2022,00003523,2022-11,1.0,0.0
2023,00003523,2022-12,1.0,0.0
2024,00003523,2023-02,1.0,0.0
2025,00003523,2023-04,1.0,0.0
2026,00003523,2023-09,1.0,0.0
2027,00003523,2024-04,1.0,0.0
2028,00003523,2024-05,1.0,0.0
2029,00003523,2024-07,1.0,0.0
2030,00003523,2024-09,1.0,0.0
2050,00003525,2024-04,1.0,485.0
2051,00003527,2023-02,1.0,290.0
2052,00003527,2023-04,2.0,560.0
2053,00003527,2023-06,1.0,290.0
2054,00003527,2023-08,1.0,280.0
2055,00003527,2023-11,1.0,280.0
2056,00003527,2024-02,1.0,280.0
2057,00003528,2022-07,1.0,0.0
2058,00003528,2022-08,1.0,0.0
2059,00003528,2023-08,1.0,0.0
2060,00003528,2023-09,1.0,0.0
2061,00003528,2024-01,1.0,0.0
2062,00003528,2024-04,1.0,0.0
2063,00003528,2024-07,1.0,0.0
2067,00003531,2022-07,1.0,0.0
2068,00003531,2023-08,1.0,0.0
2069,00003531,2024-01,1.0,0.0
2070,00003531,2024-04,1.0,0.0
2071,00003531,2024-07,1.0,0.0
2072,00003532,2022-12,2.0,0.0
2073,00003532,2023-11,1.0,800.0
2074,00003533,2022-07,15.0,1050.0
2075,00003533,2022-08,5.0,350.0
2076,00003533,2022-11,1.0,100.0
2077,00003533,2022-12,5.0,500.0
2078,00003533,2023-01,1.0,110.0
2079,00003533,2023-04,5.0,550.0
2080,00003533,2023-06,4.0,420.0
2081,00003533,2023-07,5.0,600.0
2082,00003533,2024-01,5.0,500.0
2083,00003534,2024-04,1.0,175.0
2084,00003536,2022-11,4.0,0.0
2085,00003536,2023-11,4.0,0.0
2092,00003541,2023-12,1.0,340.0
2095,00003543,2023-12,0.0,0.0
2096,00003543,2024-09,2.0,220.0
2109,00003547,2022-07,1.0,0.0
2110,00003547,2022-08,3.0,0.0
2111,00003547,2022-10,2.0,0.0
2112,00003547,2023-03,1.0,0.0
2113,00003547,2023-04,1.0,0.0
2114,00003547,2023-05,1.0,0.0
2115,00003547,2023-06,1.0,0.0
2116,00003547,2023-07,1.0,0.0
2117,00003547,2023-09,2.0,0.0
2118,00003547,2023-10,1.0,0.0
2119,00003547,2023-11,1.0,0.0
2120,00003547,2024-02,2.0,0.0
2121,00003547,2024-04,2.0,0.0
2122,00003547,2024-05,1.0,0.0
2123,00003547,2024-07,3.0,0.0
2124,00003547,2024-08,1.0,0.0
2125,00003547,2024-09,1.0,0.0
2127,00003549,2024-05,1.0,0.0
2128,00003550,2024-05,1.0,0.0
2138,00003558,2023-05,2.0,640.0
2139,00003558,2023-08,1.0,300.0
2140,00003558,2023-09,2.0,740.0
2141,00003558,2023-10,2.0,740.0
2142,00003558,2024-04,2.0,840.0
2143,00003558,2024-05,2.0,840.0
2144,00003558,2024-07,1.0,400.0
2145,00003558,2024-09,1.0,400.0
2147,00003560,2022-12,1.0,0.0
2148,00003560,2023-09,1.0,0.0
2151,00003563,2022-08,2.0,500.0
2152,00003563,2023-03,2.0,620.0
2153,00003563,2023-04,2.0,620.0
2164,00003569,2022-11,4.0,0.0
2165,00003569,2023-06,6.0,0.0
2173,00003574,2022-10,0.0,0.0
2174,00003574,2022-11,1.0,0.0
2175,00003574,2023-04,0.0,0.0
2176,00003574,2023-08,2.0,0.0
2177,00003574,2023-10,1.0,0.0
2178,00003574,2024-03,1.0,0.0
2179,00003574,2024-05,1.0,0.0
2180,00003574,2024-06,1.0,0.0
2181,00003574,2024-07,1.0,0.0
2192,00003577,2023-04,1.0,0.0
2205,00003583,2024-04,5.0,0.0
2210,00003587,2022-07,2.0,360.0
2211,00003587,2023-01,1.0,180.0
2212,00003587,2023-08,1.0,180.0
2213,00003587,2023-11,1.0,200.0
2214,00003587,2024-07,1.0,200.0
2215,00003588,2022-08,2.0,400.0
2216,00003588,2022-11,1.0,200.0
2217,00003588,2022-12,1.0,200.0
2218,00003588,2023-02,2.0,400.0
2219,00003588,2023-03,1.0,200.0
2220,00003588,2023-05,1.0,200.0
2221,00003588,2023-07,1.0,200.0
2222,00003588,2023-09,1.0,200.0
2223,00003588,2024-04,3.0,750.0
2224,00003588,2024-05,1.0,250.0
2225,00003588,2024-07,1.0,250.0
2226,00003588,2024-08,1.0,200.0
2233,00003595,2022-08,1.0,750.0
2234,00003595,2022-09,2.0,1500.0
2235,00003595,2022-11,1.0,750.0
2236,00003595,2022-12,1.0,750.0
2237,00003595,2023-02,3.0,770.0
2238,00003595,2023-03,5.0,3970.0
2239,00003595,2023-06,2.0,1740.0
2240,00003595,2023-09,1.0,960.0
2241,00003595,2024-05,2.0,1650.0
2243,00003597,2022-12,1.0,0.0
2244,00003597,2023-02,1.0,0.0
2245,00003597,2023-09,1.0,0.0
2247,00003600,2023-10,1.0,0.0
2277,00003618,2022-08,1.0,540.0
2278,00003618,2023-09,2.0,720.0
2279,00003618,2024-01,1.0,340.0
2280,00003618,2024-03,1.0,340.0
2281,00003618,2024-05,1.0,380.0
2282,00003618,2024-07,1.0,380.0
2283,00003618,2024-08,2.0,760.0
2284,00003618,2024-09,2.0,760.0
2285,00003619,2023-10,1.0,0.0
2286,00003620,2023-04,1.0,0.0
2287,00003620,2023-07,1.0,0.0
2288,00003620,2023-08,1.0,0.0
2289,00003620,2024-06,1.0,0.0
2292,00003622,2022-08,2.0,0.0
2293,00003622,2023-04,2.0,0.0
2294,00003622,2023-06,2.0,0.0
2295,00003623,2022-09,1.0,0.0
2296,00003623,2022-10,2.0,0.0
2297,00003623,2023-04,2.0,0.0
2298,00003623,2023-08,1.0,0.0
2299,00003623,2023-09,2.0,0.0
2300,00003623,2024-07,1.0,0.0
2301,00003624,2022-08,8.0,0.0
2302,00003624,2022-12,2.0,360.0
2303,00003624,2024-04,7.0,180.0
2305,00003627,2023-02,1.0,385.0
2306,00003627,2023-08,1.0,560.0
2307,00003627,2023-10,1.0,0.0
2308,00003627,2024-01,1.0,500.0
2309,00003627,2024-02,2.0,0.0
2310,00003627,2024-04,1.0,0.0
2313,00003631,2023-03,2.0,0.0
2314,00003632,2022-08,1.0,480.0
2315,00003632,2022-09,1.0,460.0
2316,00003632,2023-06,2.0,800.0
2317,00003632,2023-09,1.0,400.0
2318,00003632,2023-11,1.0,350.0
2319,00003632,2024-01,1.0,410.0
2320,00003632,2024-07,1.0,400.0
2322,00003634,2023-02,2.0,0.0
2323,00003634,2023-03,1.0,0.0
2324,00003634,2023-09,1.0,0.0
2325,00003634,2024-04,1.0,0.0
2326,00003634,2024-06,2.0,0.0
2327,00003634,2024-07,1.0,0.0
2335,00003643,2022-09,1.0,0.0
2336,00003643,2022-10,-1.0,0.0
2337,00003643,2022-11,1.0,0.0
2338,00003643,2022-12,1.0,0.0
2339,00003643,2023-03,1.0,0.0
2340,00003643,2023-05,1.0,0.0
2341,00003643,2023-09,2.0,0.0
2342,00003643,2024-02,1.0,0.0
2343,00003643,2024-07,1.0,0.0
2344,00003644,2023-11,1.0,0.0
2345,00003644,2023-12,1.0,0.0
2346,00003645,2022-09,1.0,430.0
2347,00003645,2023-11,1.0,560.0
2348,00003646,2022-12,1.0,495.0
2349,00003646,2023-02,1.0,495.0
2350,00003646,2023-04,1.0,460.0
2351,00003646,2023-05,1.0,490.0
2352,00003646,2023-07,2.0,700.0
2353,00003646,2023-09,1.0,430.0
2354,00003646,2023-10,1.0,430.0
2355,00003646,2023-12,2.0,840.0
2356,00003646,2024-05,1.0,470.0
2357,00003646,2024-06,1.0,450.0
2358,00003646,2024-08,1.0,440.0
2359,00003647,2022-08,1.0,70.0
2360,00003647,2022-09,8.0,560.0
2361,00003647,2022-10,1.0,70.0
2362,00003648,2022-09,1.0,0.0
2363,00003648,2023-03,1.0,0.0
2364,00003649,2022-09,1.0,0.0
2365,00003649,2023-01,1.0,0.0
2366,00003650,2022-08,1.0,0.0
2367,00003650,2022-09,1.0,0.0
2368,00003650,2023-01,1.0,0.0
2369,00003650,2024-05,1.0,0.0
2372,00003653,2022-10,1.0,380.0
2373,00003653,2023-09,1.0,380.0
2374,00003653,2023-10,1.0,380.0
2375,00003653,2024-06,1.0,360.0
2382,00003657,2023-04,1.0,500.0
2383,00003657,2024-06,1.0,500.0
2384,00003657,2024-10,1.0,530.0
2396,00003664,2023-06,1.0,0.0
2397,00003664,2023-12,1.0,0.0
2398,00003664,2024-07,2.0,0.0
2399,00003664,2024-10,1.0,0.0
2400,00003665,2022-10,2.0,820.0
2401,00003665,2023-08,1.0,410.0
2402,00003665,2024-02,1.0,550.0
2403,00003665,2024-06,1.0,520.0
2404,00003665,2024-08,1.0,640.0
2409,00003670,2024-02,2.0,640.0
2410,00003670,2024-08,2.0,720.0
2420,00003676,2023-02,16.0,0.0
2421,00003676,2023-04,4.0,0.0
2422,00003676,2023-07,5.0,0.0
2423,00003676,2023-11,8.0,290.0
2429,00003679,2022-08,1.0,0.0
2430,00003680,2022-12,2.0,1830.0
2431,00003680,2023-02,1.0,930.0
2432,00003680,2023-08,1.0,810.0
2433,00003680,2023-09,1.0,810.0
2434,00003680,2023-10,1.0,880.0
2435,00003680,2023-11,2.0,1620.0
2436,00003680,2024-02,1.0,910.0
2437,00003680,2024-04,1.0,790.0
2438,00003680,2024-05,1.0,810.0
2439,00003680,2024-06,2.0,1620.0
2440,00003680,2024-07,1.0,0.0
2441,00003680,2024-08,2.0,0.0
2442,00003680,2024-09,1.0,0.0
2443,00003682,2022-08,5.0,250.0
2444,00003682,2023-09,1.0,50.0
2445,00003682,2024-04,1.0,50.0
2446,00003682,2024-06,1.0,50.0
2447,00003683,2023-10,2.0,0.0
2448,00003684,2023-01,1.0,130.0
2449,00003684,2024-09,1.0,120.0
2451,00003687,2023-02,2.0,540.0
2452,00003687,2023-05,2.0,600.0
2453,00003687,2024-01,2.0,700.0
2454,00003687,2024-07,2.0,720.0
2455,00003688,2023-04,1.0,280.0
2456,00003688,2023-06,2.0,560.0
2458,00003690,2023-02,1.0,670.0
2459,00003690,2023-03,1.0,590.0
2460,00003690,2023-04,1.0,540.0
2461,00003690,2023-05,2.0,1330.0
2462,00003690,2023-10,1.0,660.0
2463,00003690,2024-08,1.0,830.0
2464,00003690,2024-09,1.0,950.0
2465,00003690,2024-10,1.0,900.0
2473,00003692,2023-10,2.0,0.0
2474,00003693,2022-11,1.0,860.0
2475,00003693,2023-03,1.0,880.0
2476,00003693,2023-09,1.0,920.0
2477,00003693,2024-01,1.0,0.0
2478,00003693,2024-02,1.0,890.0
2479,00003693,2024-09,1.0,0.0
2480,00003694,2023-03,1.0,0.0
2481,00003694,2023-06,1.0,0.0
2482,00003694,2023-07,1.0,0.0
2483,00003694,2024-04,1.0,0.0
2484,00003694,2024-06,1.0,0.0
2518,00003703,2022-09,4.0,880.0
2523,00003707,2023-05,2.0,0.0
2524,00003708,2023-09,1.0,0.0
2525,00003708,2023-10,1.0,0.0
2526,00003708,2024-07,1.0,0.0
2533,00003713,2023-08,1.0,300.0
2534,00003714,2022-09,4.0,660.0
2535,00003714,2023-11,2.0,400.0
2536,00003714,2024-06,2.0,380.0
2537,00003714,2024-07,2.0,340.0
2544,00003719,2023-05,1.0,0.0
2545,00003719,2023-08,1.0,0.0
2551,00003724,2024-05,0.0,0.0
2552,00003724,2024-06,1.0,0.0
2554,00003727,2022-09,1.0,330.0
2555,00003727,2023-10,1.0,390.0
2556,00003727,2024-05,1.0,450.0
2557,00003727,2024-10,1.0,450.0
2559,00003729,2022-09,5.0,1700.0
2560,00003729,2022-10,2.0,680.0
2561,00003729,2022-11,6.0,2040.0
2562,00003729,2022-12,3.0,1020.0
2563,00003729,2023-01,3.0,1020.0
2564,00003729,2023-02,4.0,1360.0
2565,00003729,2023-03,5.0,1700.0
2566,00003729,2023-04,5.0,1700.0
2567,00003729,2023-05,7.0,2390.0
2568,00003729,2023-06,5.0,1750.0
2569,00003729,2023-07,2.0,700.0
2570,00003729,2023-08,4.0,1400.0
2571,00003729,2023-09,4.0,1400.0
2572,00003729,2023-10,6.0,2100.0
2573,00003729,2023-11,6.0,2100.0
2574,00003729,2023-12,3.0,1050.0
2575,00003729,2024-01,5.0,1750.0
2576,00003729,2024-03,4.0,1400.0
2577,00003729,2024-04,5.0,1750.0
2578,00003729,2024-05,4.0,1400.0
2579,00003729,2024-06,7.0,2450.0
2580,00003729,2024-07,6.0,2100.0
2581,00003729,2024-08,5.0,1750.0
2582,00003729,2024-09,2.0,700.0
2583,00003729,2024-10,2.0,700.0
2588,00003735,2022-09,1.0,520.0
2589,00003735,2022-10,1.0,490.0
2590,00003735,2023-02,2.0,1020.0
2591,00003735,2023-03,1.0,510.0
2592,00003735,2023-04,2.0,1010.0
2593,00003735,2023-06,1.0,500.0
2594,00003735,2023-07,3.0,1320.0
2595,00003735,2023-08,2.0,940.0
2596,00003735,2023-09,1.0,530.0
2597,00003735,2023-10,2.0,1060.0
2598,00003735,2023-11,3.0,1730.0
2599,00003735,2024-01,2.0,980.0
2600,00003735,2024-02,1.0,490.0
2601,00003735,2024-03,2.0,900.0
2602,00003735,2024-04,3.0,1360.0
2603,00003735,2024-05,3.0,1470.0
2604,00003735,2024-06,2.0,1000.0
2605,00003735,2024-07,7.0,3790.0
2606,00003735,2024-08,4.0,1120.0
2607,00003735,2024-09,3.0,1650.0
2608,00003735,2024-10,2.0,1100.0
2609,00003736,2022-10,2.0,1220.0
2610,00003736,2022-11,4.0,2720.0
2611,00003736,2022-12,1.0,680.0
2612,00003736,2023-01,2.0,1370.0
2613,00003736,2023-02,2.0,1280.0
2614,00003736,2023-03,1.0,640.0
2615,00003736,2023-04,1.0,590.0
2616,00003736,2023-05,1.0,650.0
2617,00003736,2023-06,1.0,650.0
2618,00003736,2023-07,1.0,650.0
2619,00003736,2023-08,2.0,0.0
2620,00003736,2023-09,1.0,680.0
2621,00003736,2023-10,3.0,2310.0
2622,00003736,2023-11,3.0,2420.0
2623,00003736,2023-12,1.0,780.0
2624,00003736,2024-03,3.0,1850.0
2625,00003736,2024-04,5.0,3280.0
2626,00003736,2024-05,2.0,1660.0
2627,00003736,2024-06,1.0,930.0
2628,00003736,2024-08,3.0,2970.0
2629,00003736,2024-10,1.0,760.0
2636,00003740,2022-09,1.0,0.0
2648,00003751,2022-12,2.0,360.0
2649,00003751,2024-02,2.0,420.0
2650,00003751,2024-04,2.0,420.0
2651,00003751,2024-10,0.0,0.0
2652,00003752,2022-10,1.0,740.0
2653,00003752,2022-11,2.0,1530.0
2654,00003752,2023-04,1.0,710.0
2655,00003752,2023-07,1.0,640.0
2656,00003752,2023-09,1.0,790.0
2657,00003752,2023-10,1.0,790.0
2658,00003752,2023-11,1.0,860.0
2659,00003752,2024-08,1.0,0.0
2660,00003752,2024-09,1.0,0.0
2661,00003753,2023-04,1.0,0.0
2662,00003753,2024-08,1.0,0.0
2663,00003754,2023-05,1.0,0.0
2664,00003754,2023-07,1.0,0.0
2665,00003754,2023-09,1.0,0.0
2681,00003763,2022-10,1.0,780.0
2682,00003763,2023-02,1.0,770.0
2683,00003763,2023-03,1.0,770.0
2684,00003763,2024-03,1.0,760.0
2685,00003764,2022-10,1.0,480.0
2686,00003764,2022-11,1.0,450.0
2687,00003764,2022-12,3.0,1330.0
2688,00003764,2023-04,6.0,2610.0
2689,00003764,2023-05,3.0,1250.0
2690,00003764,2023-06,2.0,860.0
2691,00003764,2023-07,4.0,1830.0
2692,00003764,2023-08,2.0,900.0
2693,00003764,2023-09,1.0,450.0
2694,00003764,2023-10,1.0,510.0
2695,00003764,2023-11,1.0,500.0
2696,00003764,2024-01,3.0,510.0
2697,00003764,2024-03,3.0,1530.0
2698,00003764,2024-04,1.0,500.0
2699,00003764,2024-05,1.0,610.0
2700,00003764,2024-06,3.0,1540.0
2701,00003764,2024-08,2.0,760.0
2702,00003764,2024-09,4.0,1440.0
2704,00003766,2023-11,1.0,0.0
2716,00003772,2022-12,4.0,480.0
2717,00003773,2023-01,1.0,0.0
2718,00003773,2023-06,1.0,0.0
2719,00003773,2024-09,1.0,0.0
2720,00003774,2022-09,15.0,0.0
2721,00003774,2022-10,86.0,800.0
2722,00003774,2022-11,137.0,2400.0
2723,00003774,2022-12,103.0,1600.0
2724,00003774,2023-01,58.0,2400.0
2725,00003774,2023-02,118.0,800.0
2726,00003774,2023-03,124.0,1600.0
2727,00003774,2023-04,114.0,2400.0
2728,00003774,2023-05,199.0,1700.0
2729,00003774,2023-06,131.0,6800.0
2730,00003774,2023-07,129.0,1850.0
2731,00003774,2023-08,146.0,1900.0
2732,00003774,2023-09,143.0,2850.0
2733,00003774,2023-10,190.0,3550.0
2734,00003774,2023-11,145.0,0.0
2735,00003774,2023-12,99.0,0.0
2736,00003774,2024-01,64.0,0.0
2737,00003774,2024-02,65.0,800.0
2738,00003774,2024-03,103.0,0.0
2739,00003774,2024-04,119.0,750.0
2740,00003774,2024-05,161.0,0.0
2741,00003774,2024-06,146.0,750.0
2742,00003774,2024-07,110.0,0.0
2743,00003774,2024-08,137.0,0.0
2744,00003774,2024-09,133.0,0.0
2745,00003774,2024-10,48.0,0.0
2749,00003779,2023-03,1.0,660.0
2750,00003779,2023-06,1.0,520.0
2751,00003780,2022-12,1.0,0.0
2752,00003780,2023-05,1.0,0.0
2753,00003780,2023-12,1.0,0.0
2754,00003780,2024-01,1.0,0.0
2755,00003780,2024-06,1.0,0.0
2757,00003782,2023-04,1.0,370.0
2758,00003782,2023-08,2.0,960.0
2759,00003782,2024-03,1.0,480.0
2760,00003782,2024-04,1.0,480.0
2761,00003782,2024-06,2.0,1040.0
2762,00003782,2024-08,1.0,500.0
2770,00003785,2022-10,2.0,0.0
2771,00003785,2023-04,2.0,0.0
2772,00003785,2024-04,2.0,0.0
2773,00003785,2024-05,4.0,0.0
2774,00003785,2024-07,2.0,0.0
2775,00003785,2024-09,1.0,0.0
2776,00003785,2024-10,2.0,0.0
2795,00003795,2022-09,1.0,450.0
2796,00003795,2022-10,1.0,510.0
2797,00003795,2022-11,2.0,1000.0
2798,00003795,2023-01,2.0,1000.0
